k,c,success_count,fail_count,avg_min_length,avg_max_force
9069.40251616,599.067335073,11,989,0.286037048173,4693.83118701
24846.082423,784.787643709,802,198,0.352529897686,6764.31142488
7694.80612144,1025.90454803,0,1000,0.340718397893,8002.31001426
22441.1595276,782.61424763,656,344,0.350206728166,6594.62580307
14791.8899077,841.853415645,21,979,0.34062299893,6846.81928517
29215.9666065,970.680189913,690,310,0.373620688715,8320.08735356
14750.4014267,232.871078344,479,521,0.230375654392,4260.18502838
19424.1826887,669.248189493,716,284,0.333488549438,5596.77807375
9416.07588043,313.044442366,472,528,0.216246032422,3218.36766103
28896.7511156,499.505935421,921,79,0.328355546882,5947.25693108
21542.3324383,1127.75200504,54,946,0.376363015908,9207.00405992
8189.41160614,1243.7407617,0,1000,0.360967330584,9823.81394979
19870.8178176,1303.0659485,3,997,0.384874560034,10590.2459929
25396.3813344,569.460606193,1000,0,0.330819257979,5632.74100849
26142.7146009,1223.59034902,140,860,0.386659787797,10167.3986389
29234.0310424,261.725068405,101,899,0.289653084908,6457.63732986
13936.7410755,1443.47662378,0,1000,0.385361869276,11486.8384962
9176.39174506,192.251626613,282,718,0.165862193171,3289.91315168
19075.3236581,1489.9631516,0,1000,0.394501895367,11831.0578153
12205.0672234,599.270515119,177,823,0.300716955899,4808.84960954
21603.819146,459.788428219,986,14,0.307497116734,5070.82783175
29135.2674138,687.142961016,1000,0,0.349520921021,6332.54216358
24801.1148016,1057.38024174,261,739,0.375119074442,8858.64568988
6979.6601761,509.83816578,7,993,0.250500785682,3924.43100157
12864.5386087,782.951964225,14,986,0.329134285823,6301.66842916
28816.0533555,382.916438074,458,542,0.311104498113,6046.96774686
9367.71491885,721.58349877,0,1000,0.30738735629,5718.43217853
12017.7434785,378.110920824,621,379,0.252331358667,3719.34435927
11700.2874163,1499.04278056,0,1000,0.38652358749,11707.0412497
21483.2032005,560.322531347,983,17,0.323475314122,5182.42102467
10395.1063837,511.545929052,196,804,0.275229676053,4069.25975552
12817.066477,322.092058924,698,302,0.242246923104,3836.80629195
5466.16474994,248.281964436,93,907,0.128998213916,2442.70279821
8447.37352844,1226.49837673,0,1000,0.362228599552,9583.05043514
24938.5619301,1186.3675824,105,895,0.384403702192,9761.8031123
12742.0488155,853.087334595,3,997,0.337397964089,6855.97700352
23420.1276221,303.045836228,360,640,0.282754861169,5505.12243534
21386.3363496,941.94177854,227,773,0.362863343242,7817.68047843
28187.9253554,112.136724274,1,999,0.251838373911,7062.81209804
14170.1471267,192.80625897,302,698,0.212039800779,4285.59860025
5033.88811983,663.796302846,0,1000,0.267583369348,5097.3002268
23820.224852,795.925032298,710,290,0.353177459568,6766.01840163
26984.9247902,1252.57612248,166,834,0.390469038673,10241.1457227
20765.9047598,782.806419356,540,460,0.348075567997,6514.04996263
17200.9556231,211.327604708,258,742,0.234768769483,4798.5694778
14241.0779144,316.74205081,790,210,0.251074108916,4047.13711192
15588.5143678,561.027435815,664,336,0.306714144974,4659.60998513
27571.9162386,900.291264707,734,266,0.36678283162,7693.60422668
29528.2797489,652.278478287,1000,0,0.345929911002,6264.09914033
17787.0263305,1162.63927471,3,997,0.37380106191,9464.78670134
7555.6042567,1001.63701452,0,1000,0.338542281242,7751.6645915
19558.9364412,1282.33015109,1,999,0.383985144228,10380.2647082
20910.7186939,1480.49446426,1,999,0.394789760822,11972.9294092
24994.0687022,1267.75621908,67,933,0.387845646177,10487.5121323
11490.2657286,583.645610974,124,876,0.294086117286,4703.31236892
16681.0336109,702.691012015,341,659,0.328263316705,5849.36018075
27364.9469916,436.118583554,718,282,0.316403930531,5802.32560305
29461.1098222,859.567004593,912,88,0.366031017214,7437.0015221
18892.6215459,1234.02488157,2,998,0.379882204604,10015.9896562
17621.8704184,1425.85639076,0,1000,0.390139661754,11303.2251581
13953.6195249,1341.94911468,0,1000,0.380431038149,10628.8405216
15453.2672059,630.099340099,413,587,0.315630370003,5196.89499692
18837.2567032,865.275902624,180,820,0.352142505216,7128.3780781
12650.0243941,794.958491053,10,990,0.330298107481,6370.53631343
19714.6523004,1398.08905479,0,1000,0.389925299184,11302.6553512
21279.4240996,670.834908822,851,149,0.335810215657,5733.45963042
29018.2023112,1175.15346028,335,665,0.386356011847,9889.80478277
7802.4626988,799.368824744,0,1000,0.312437159424,6263.43039498
16974.2639564,717.072125273,314,686,0.331098742992,5951.32758682
14870.0193293,1355.79171371,0,1000,0.382039285979,10820.3782923
17128.297623,1434.65396464,0,1000,0.388767074152,11488.0860019
5204.95812881,1463.29270308,0,1000,0.36935881263,11404.747609
28278.011303,1358.34152607,115,885,0.395068177292,11248.1869478
5326.91323756,1445.42930866,0,1000,0.368929322962,11195.5836959
21344.1126594,340.381178677,595,405,0.282872252808,5160.11936043
6590.22483748,135.661765596,9,991,0.0890619170901,2837.35047316
17810.9942082,409.510430211,944,56,0.287304849771,4561.84651914
5856.52807154,864.263588073,0,1000,0.309089603899,6782.39639659
17492.6419831,338.51415489,833,167,0.27089603756,4547.3385187
8710.04241001,931.51686783,0,1000,0.33331488347,7321.10545305
27610.0360401,658.377981267,1000,0,0.346579743938,6000.21409518
29680.3614009,1498.45899735,76,924,0.402329324032,12298.4422434
14866.5022327,1334.34431303,0,1000,0.38051308951,10670.7075563
15414.805744,1061.20400845,0,1000,0.362202745309,8592.88782673
12735.8118613,1007.9378436,0,1000,0.353642959323,8017.54729748
18093.9623352,948.683155121,51,949,0.35864991575,7721.61295184
24767.5725483,134.272368345,1,999,0.245148462855,6409.59764533
12328.8986169,116.656965429,43,957,0.164437991271,4223.63574359
14405.0353021,108.293692331,3,997,0.176374722143,4735.78428222
27837.7741272,188.424735551,23,977,0.271586157034,6531.58816661
16487.3942952,681.951010986,405,595,0.327039312015,5579.64882748
20687.6539219,589.790324797,949,51,0.324674387798,5218.27741395
21203.6685287,1198.17136253,15,985,0.38142975513,9725.56701375
27649.3415219,1147.48996416,327,673,0.384159993964,9538.70605321
21851.4614314,1308.96514944,9,991,0.386894384805,10690.5158787
20942.5711534,400.4931438,903,97,0.296386893901,4965.60429718
22930.4806591,808.516334865,632,368,0.353745922882,6783.70315525
23568.0372782,1266.10430841,42,958,0.387341347382,10364.6057599
6596.6592755,1285.18563529,0,1000,0.360665744605,10014.847932
11462.5141891,144.268050076,179,821,0.169254736781,3918.94703978
25591.4812366,1360.93251776,35,965,0.393115270259,11148.401623
22518.9666552,1055.81821665,135,865,0.372581401051,8744.71301117
28565.0675219,1117.33865657,419,581,0.38398541062,9319.0273695
20584.7597095,1265.06760954,6,994,0.384881266866,10194.1588454
10343.5066204,1032.00161247,0,1000,0.348630480973,8192.59019762
15616.9753375,1020.24636052,3,997,0.360680341835,8224.40983437
25160.0704909,314.146619627,333,667,0.289684962561,5726.90979026
29435.6260836,814.345937351,963,37,0.362690663826,7044.83771286
17016.7528162,494.351088754,889,111,0.299135905565,4579.8984178
8019.48810276,727.193636156,0,1000,0.30205568603,5704.28731773
12188.8363838,696.561388142,41,959,0.316280063554,5577.69729753
12053.8895986,324.448656393,665,335,0.2389467265,3697.39277044
23351.8383422,426.552371915,898,102,0.307363398947,5267.07282221
20436.5688126,143.085248052,16,984,0.231002902144,5610.30021284
17018.0864126,1164.92587878,0,1000,0.372795227551,9420.24537633
22697.0173727,1404.19097882,4,996,0.392673472649,11445.1465851
9923.33732078,1147.09311357,0,1000,0.358159734771,9072.03326859
25802.3683818,1188.21380966,145,855,0.384657817554,9855.64449296
10334.0766745,605.772942011,30,970,0.29234619167,4818.81383094
23490.1993624,639.070949173,981,19,0.336334261694,5675.01133409
23416.2969148,684.694609999,924,76,0.341098801421,5923.00336604
25150.2928375,258.990359825,185,815,0.279323832707,5862.67175153
11223.2247781,454.490474875,450,550,0.265133487317,3811.96000433
6752.95111726,926.533346211,0,1000,0.32206731626,7314.51088303
11525.7166753,136.816817594,125,875,0.164816926235,3980.22707118
27690.4096907,853.294571992,839,161,0.363139782047,7359.83620399
17261.1615473,1285.00925395,1,999,0.382473151499,10215.113722
18381.318372,151.872793906,43,957,0.223751999954,5205.43167267
13479.1132198,1086.71384052,0,1000,0.361523519444,8694.37540992
11964.1987632,255.48862381,593,407,0.215959942569,3753.98316374
13781.095957,1180.22441121,0,1000,0.370128810795,9319.46601531
12988.0363532,1236.77408751,0,1000,0.371561436697,9839.57720609
15896.2090491,328.977053527,831,169,0.260633721467,4335.2805403
5402.70550218,733.184317032,0,1000,0.285171104806,5645.94428605
9623.15063186,263.863097246,446,554,0.198078925701,3303.0038048
13538.1518681,259.022238041,639,361,0.228882209643,4023.00661761
17730.5636128,1450.47200244,0,1000,0.391240123763,11543.775985
13909.6620662,978.578434139,0,1000,0.353055285506,7857.16514808
5578.66940859,552.882868427,0,1000,0.247842537611,4216.21532429
17090.2252471,800.467118898,179,821,0.341969346277,6555.33237144
24108.1000287,320.963019872,380,620,0.288583112567,5556.46389569
13474.8491951,789.744063576,21,979,0.332359798643,6357.81954183
18804.0206744,305.672464397,608,392,0.268000550439,4803.98805457
12049.9838553,1153.94383025,0,1000,0.363856087314,9183.8198101
18048.3741451,406.312088571,946,54,0.285269323696,4635.96922568
21665.3347151,317.480622571,491,509,0.282626170506,5166.220916
7177.05111952,947.481076951,0,1000,0.328329258603,7436.34511161
20507.2162588,151.128532035,22,978,0.233089500864,5599.00768193
7161.14383487,512.011276399,6,994,0.25315551051,3942.57767619
12851.100005,1163.20018797,0,1000,0.366799762248,9168.69689298
10920.3232076,743.439371001,4,996,0.317954427632,5915.74784133
12537.2103951,978.24390687,0,1000,0.350160101666,7792.31285052
22573.6886803,1455.2293525,4,996,0.396221444701,11671.5242494
15417.3709598,291.411185691,757,243,0.251089093715,4256.72742156
18356.17786,639.589546507,708,292,0.325777842005,5337.73547601
19585.5504336,1278.70294916,4,996,0.384335462162,10294.997671
21385.3924222,186.179350335,63,937,0.246594916645,5599.31468865
24499.0114397,111.571413653,0,1000,0.240043426159,6437.18995318
12719.6415458,1033.29050516,0,1000,0.354988712706,8281.3617746
24956.8247864,509.418524407,993,7,0.32306472492,5484.74975481
13807.5587994,1196.671375,0,1000,0.369821740456,9589.02820611
18995.6196994,518.526814506,941,59,0.308510343216,4872.20117799
7066.67595704,111.711924043,4,996,0.0772937301505,3078.17551803
9635.29529942,276.637419552,467,533,0.204654866153,3272.91829481
29806.0479624,816.825373728,973,27,0.362027250312,7125.14563771
6532.46974249,1013.65877223,0,1000,0.3365500335,7773.73297988
17416.1303769,835.811124297,144,856,0.348218732806,6752.7865282
28006.8092682,301.834940175,238,762,0.295035934948,6140.09573594
29863.9785168,717.071349843,1000,0,0.354204200198,6476.1826093
20198.9426351,688.101214054,718,282,0.335439775877,5807.47516151
16355.6956734,246.667548968,463,537,0.241717618899,4538.91284576
25889.1199542,434.272251722,807,193,0.313239946707,5615.15574073
25604.500149,1197.48741691,133,867,0.384728677957,9910.15071711
25817.0806331,1113.05320887,244,756,0.380095745221,9291.70455716
16301.094454,381.160246764,901,99,0.275436818971,4352.16757022
20934.8123785,1068.58563761,59,941,0.372098317666,8764.07648035
10606.4595185,1102.8962847,0,1000,0.357451563055,8677.90977592
27920.1643146,237.808598378,73,927,0.281566640771,6363.66257768
8845.64815387,884.240661071,0,1000,0.328819830068,6930.83144222
27873.2484296,1210.81121576,240,760,0.387571555471,10077.5356933
25435.3113497,337.388933665,412,588,0.29504403984,5709.67287266
28459.0401433,1406.51508533,93,907,0.398212112714,11525.3714732
18660.5252414,1379.81904299,0,1000,0.390047707161,10872.749321
5181.82019522,598.695840811,0,1000,0.254390806229,4586.25546081
15720.9754683,185.277112204,203,797,0.219540290474,4598.21880249
9617.84786952,659.056604988,1,999,0.299419505636,5185.47816192
9366.25160994,653.67204011,4,996,0.298039505679,5117.77929638
12454.872012,1288.30775655,0,1000,0.373425407757,10247.7485343
17571.0766654,937.990094957,60,940,0.357940001229,7587.24160956
28555.8429767,172.634904983,11,989,0.271125401037,6682.67873523
13126.4410863,838.116366254,19,981,0.337643848968,6684.08319502
13463.1658969,321.377188412,728,272,0.245384019084,3957.4469019
14088.953874,128.716237585,56,944,0.183982084826,4553.4230295
26796.6561068,844.080296776,810,190,0.361864768167,7207.42167441
7789.55779288,1062.32418755,0,1000,0.343461302804,8370.9912632
15703.0841638,306.844845734,796,204,0.255610446965,4301.13997202
5696.24441546,373.9908516,35,965,0.194421225923,2809.38207831
5488.06443354,1227.02083183,0,1000,0.350180763086,9612.8605246
8602.59907601,1262.96545172,0,1000,0.364930322426,9874.13929601
20096.8477818,1464.54977578,0,1000,0.393938901985,11712.925095
7762.09066838,1128.97615838,0,1000,0.351403796349,8808.67445672
25979.8086088,1306.94571043,65,935,0.390679960467,10786.2104923
17556.8717301,1014.18982354,18,982,0.36246134945,8279.94578912
5148.20542183,1110.0848395,0,1000,0.338240982258,8607.06304837
26185.1534909,929.417060276,591,409,0.367488592413,7879.39686658
7707.23390265,599.659841315,0,1000,0.278647708065,4631.068674
23177.6112308,689.228151308,906,94,0.34150339793,5940.17203689
10151.2139248,250.221689241,472,528,0.198291125906,3418.26865434
24923.6939873,306.572584587,320,680,0.286736748941,5738.59732625
22164.6625263,188.049664424,67,933,0.250932178997,5701.29934965
23894.7810519,613.039685913,992,8,0.333382742063,5618.15348551
7863.63247078,1450.13678336,0,1000,0.376905198677,11234.2220407
25253.1357699,540.139052321,998,2,0.327997476831,5535.83997632
10378.0148904,472.621735471,320,680,0.26515416523,3805.15216835
29677.0591296,1255.52916087,296,704,0.391948774063,10411.8328143
11951.2186606,879.632828418,1,999,0.33849149621,7013.02474778
9253.25831645,657.992347187,2,998,0.297085520107,5190.22274439
24336.8504148,1166.64218488,113,887,0.382394476948,9648.56069562
5665.06397749,1325.16939521,0,1000,0.360950236401,10230.6631245
10356.3859305,886.773876451,0,1000,0.332943350157,7107.2533458
24623.8904601,577.236215922,1000,0,0.329608895719,5602.32339498
20958.543835,368.847112537,789,211,0.288186051694,5050.07651661
28852.3478853,1016.392671,565,435,0.375659698778,8714.1930928
25090.8786656,1185.22530104,130,870,0.384162756811,9734.24804698
9669.52016424,844.241043746,0,1000,0.326331723917,6664.47510499
18737.2394446,695.788718341,569,431,0.33300780844,5827.38902311
20192.7278295,1049.78694719,42,958,0.368977249345,8660.29026647
11632.8277583,651.568966588,48,952,0.306394546051,5230.86138135
22346.1346628,335.523174843,531,469,0.286874666591,5265.67279804
22184.3115981,1003.55814543,204,796,0.369841106809,8285.79793868
11560.1954954,621.538432944,102,898,0.301779202932,4949.16644468
24341.1848953,1163.60985624,117,883,0.381440828144,9639.73340375
20297.6022949,737.862920922,602,398,0.342579234253,6144.72247544
22548.6801116,622.927526249,979,21,0.33399339564,5482.83822542
22205.831967,1270.01023146,14,986,0.385516649632,10368.9983444
16466.4489554,817.615678242,106,894,0.342653380111,6667.44985203
21995.2724083,999.24751845,171,829,0.368145433686,8310.62327689
20623.5569825,882.221217052,256,744,0.354516932622,7422.01968996
28794.1379922,235.224159997,67,933,0.284073674579,6474.04645596
14348.196769,1207.08228299,0,1000,0.371798943073,9658.78412098
6183.11326911,887.937651843,0,1000,0.316572922368,6904.23763198
11269.9583099,157.718939958,223,777,0.169273908788,3879.68440522
26303.6936617,1065.58230021,350,650,0.37752988564,8944.33318085
18303.3185228,882.860230254,135,865,0.353208869258,7228.6023437
9039.9488561,663.233349198,2,998,0.299559969275,5138.26219321
24016.9939805,265.695737278,217,783,0.277483063191,5671.64325275
16457.0804893,1398.50497558,0,1000,0.3871719284,11117.1565322
27861.4412251,1023.22392755,523,477,0.376679083324,8612.66034797
24262.0363382,226.159089653,104,896,0.267749430506,5882.33624465
19965.929637,963.54363131,119,881,0.363310871246,7903.44361177
22097.3338749,509.556593665,998,2,0.317260576604,5150.06911585
7821.45419549,1212.71685361,0,1000,0.35905746804,9437.57150592
7531.62953482,846.930001322,0,1000,0.316348256652,6687.2673085
17690.9179693,1321.60363168,0,1000,0.383494123947,10648.7284435
14202.1409254,1231.15197145,0,1000,0.373833147588,9780.50684887
6037.48258218,275.109518318,151,849,0.15616400448,2564.26956188
11105.842591,494.11346798,332,668,0.274680642522,3996.2986263
5543.47103481,884.492760922,0,1000,0.313336511339,6798.08273179
14794.2936334,828.798757595,37,963,0.339828713912,6729.66924928
22560.4381939,907.971175935,362,638,0.361036162631,7610.8206582
29616.1092085,987.728724729,691,309,0.376070390312,8418.85600752
15743.4251597,293.571487629,711,289,0.248951611438,4385.61888908
15426.3300964,694.763034481,234,766,0.325492799337,5684.29194348
